"RETURN_ID","ORDER_ID","RETURNED"
"427790920","246875467","Yes"
"428456078","891550891","Yes"
"428703403","754753228","Yes"
"428755819","68786369","Yes"
"428967135","431695227","Yes"
"429019711","963801126","Yes"
"429435127","356224858","Yes"
"429528373","701960109","Yes"
"429547320","791967766","Yes"
"430307403","533326678","Yes"
"430512695","802403841","Yes"
"430513492","941888836","Yes"
"430613420","601841960","Yes"
"430979942","284034808","Yes"
"431045956","557502560","Yes"
"431147326","657149468","Yes"
"431161831","411379184","Yes"
"431240697","287562288","Yes"
"431247941","248050957","Yes"
"431267167","198537417","Yes"
"431325540","322594429","Yes"
"431507528","399892042","Yes"
"432080833","407470093","Yes"
"432222022","616826119","Yes"
"432297336","304569703","Yes"
"432613194","439995650","Yes"
"433155064","956083802","Yes"
"433230465","242709883","Yes"
"433419550","77429886","Yes"
"434631235","568277472","Yes"
"434654161","667261449","Yes"
"434674889","803826759","Yes"
"435218589","125088302","Yes"
"435251571","905331669","Yes"
"435506835","63514942","Yes"
"435510154","579984506","Yes"
"435534685","870407260","Yes"
"436024245","388551228","Yes"
"436523680","253606640","Yes"
"436648284","108418425","Yes"
"436655591","371787102","Yes"
"436667820","93507357","Yes"
"436710879","573306492","Yes"
"436850225","766822066","Yes"
"436873416","199270762","Yes"
"437162421","426545753","Yes"
"437237708","938312617","Yes"
"437332158","486173819","Yes"
"438553858","634056378","Yes"
"438611320","941177772","Yes"
"438776655","677420496","Yes"
"439062548","327846143","Yes"
"439588488","19267550","Yes"
"439835472","756661042","Yes"
"439869850","678818274","Yes"
"439882731","178109913","Yes"
"439929553","526222191","Yes"
"440001539","49776452","Yes"
"440138192","508351137","Yes"
"440227514","239878606","Yes"
"440271252","744385124","Yes"
"440798497","513177502","Yes"
"440813669","558640202","Yes"
"441247155","794146527","Yes"
"441250829","460482093","Yes"
"441481428","215612194","Yes"
"441892891","317961530","Yes"
"441923329","785804556","Yes"
"442375718","412548191","Yes"
"442498996","695851409","Yes"
"442657515","513064559","Yes"
"442695282","618563403","Yes"
"442781854","883213361","Yes"
"443026323","715210199","Yes"
"443042826","247228954","Yes"
"443658631","905628196","Yes"
"443666213","488153376","Yes"
"443776483","716750699","Yes"
"443923964","679747259","Yes"
"444062808","107751572","Yes"
"444162794","903349130","Yes"
"444495071","654403833","Yes"
"444618038","632630983","Yes"
"444718337","125488602","Yes"
"445080078","227060224","Yes"
"445247904","152469150","Yes"
"445388517","14971579","Yes"
"445478027","2804688","Yes"
"445555252","749151207","Yes"
"445850066","374955936","Yes"
"445945610","634203772","Yes"
"445984352","608123590","Yes"
"446339646","27829777","Yes"
"446507073","548747750","Yes"
"446717323","315886347","Yes"
"446831925","146425365","Yes"
"446977081","611519331","Yes"
"447096312","671373047","Yes"
"447484254","633724930","Yes"
"447921960","910365120","Yes"
"447961175","275093649","Yes"
"448021388","292292718","Yes"
"448224953","812657990","Yes"
"448251917","258520880","Yes"
"448419922","869245233","Yes"
"448489518","318816200","Yes"
"448582340","480325504","Yes"
"449437031","755772798","Yes"
"449703301","444484905","Yes"
"450617387","992563","Yes"
"450849582","203167449","Yes"
"451028650","965017459","Yes"
"451318998","7569256","Yes"
"451675164","969839151","Yes"
"451760089","242454732","Yes"
"452280948","874590755","Yes"
"452326382","255176901","Yes"
"452586446","898177608","Yes"
"452603034","187883770","Yes"
"452621565","916061488","Yes"
"453182406","841445347","Yes"
"453342818","145106828","Yes"
"453425299","723726462","Yes"
"453693182","360248957","Yes"
"453891163","802007989","Yes"
"453979279","748374599","Yes"
"454040039","505891493","Yes"
"454137384","870150710","Yes"
"454269328","880184407","Yes"
"454371117","416818567","Yes"
"455284570","753827932","Yes"
"455604035","480005997","Yes"
"456097216","705426387","Yes"
"456250724","960325494","Yes"
"456250859","752332421","Yes"
"456407015","105775699","Yes"
"456965768","832768002","Yes"
"457004442","301714105","Yes"
"457314062","958748395","Yes"
"457389305","863994989","Yes"
"457784030","501452237","Yes"
"457908060","341421833","Yes"
"458084715","936255009","Yes"
"458549840","224269379","Yes"
"458968982","238848843","Yes"
"459284828","851635004","Yes"
"459476327","441293052","Yes"
"459599683","211597197","Yes"
"460390185","807487256","Yes"
"460874363","991336195","Yes"
"461478856","342719683","Yes"
"461656615","769844702","Yes"
"461846850","679622832","Yes"
"462081243","352263636","Yes"
"462189055","472513686","Yes"
"462613503","335072430","Yes"
"463145895","499427622","Yes"
"463222876","58995375","Yes"
"463498923","545400587","Yes"
"463507359","213799960","Yes"
"463580743","201872853","Yes"
"463742058","715134226","Yes"
"463936498","431317450","Yes"
"464372312","835456293","Yes"
"464769022","804050745","Yes"
"464815425","804808821","Yes"
"465143634","875905067","Yes"
"465397968","626922676","Yes"
"465619437","365226410","Yes"
"465650797","663633851","Yes"
"466416907","417173110","Yes"
"466493297","566926906","Yes"
"466792065","816734293","Yes"
"467069779","276234198","Yes"
"467205173","548549551","Yes"
"467701853","611329936","Yes"
"467732250","166670436","Yes"
"467777772","621992899","Yes"
"467863875","221168119","Yes"
"468148435","134550201","Yes"
"468199472","582809747","Yes"
"468348484","914104163","Yes"
"468557599","517542413","Yes"
"468606226","612164500","Yes"
"468915105","187477483","Yes"
"469151407","494890035","Yes"
"469245525","531773242","Yes"
"469364238","921053989","Yes"
"469705725","832268369","Yes"
"469966423","279567180","Yes"
"470195376","403161649","Yes"
"470987039","448874454","Yes"
"471184072","769132922","Yes"
"471373491","200360210","Yes"
"471620554","811517181","Yes"
"471648894","146074458","Yes"
"471664527","422957392","Yes"
"471708699","152093861","Yes"
"471847578","460040126","Yes"
"471855149","540142179","Yes"
"471925984","95622240","Yes"
"471944377","966545867","Yes"
"472172642","57852551","Yes"
"472521726","543285795","Yes"
"472664394","16013604","Yes"
"472966456","678045968","Yes"
"473061063","275929720","Yes"
"473257681","6215312","Yes"
"473295853","742749045","Yes"
"473371099","745244667","Yes"
"473654152","977705863","Yes"
"473723762","433339816","Yes"
"473875912","538577955","Yes"
"473880961","487298269","Yes"
"474924861","730550655","Yes"
"475511291","535487269","Yes"
"475570057","961980147","Yes"
"475877575","845223748","Yes"
"475976031","417713792","Yes"
"476161522","952546364","Yes"
"476345163","813121618","Yes"
"476351829","294812586","Yes"
"476605026","376518845","Yes"
"476964735","464460754","Yes"
"478107696","866991278","Yes"
"478356155","338170269","Yes"
"478369509","420263039","Yes"
"478756998","500726840","Yes"
"480006485","783046987","Yes"
"480211011","213147533","Yes"
"480355866","702598210","Yes"
"480466810","763543441","Yes"
"480799745","571284347","Yes"
"480826557","999479510","Yes"
"481019420","276723197","Yes"
"481186433","747983664","Yes"
"481196060","843985903","Yes"
"481312878","341333050","Yes"
"481571150","692987303","Yes"
"481579320","9297806","Yes"
"481648170","736906271","Yes"
"481685236","981287717","Yes"
"481840627","17484522","Yes"
"482921021","220405066","Yes"
"483159011","332766615","Yes"
"483171776","420542465","Yes"
"483212856","501411799","Yes"
"483824954","276420902","Yes"
"484378207","934871340","Yes"
"484587120","856552159","Yes"
"484913547","775854129","Yes"
"485111873","758866388","Yes"
"485421971","576243610","Yes"
"485528822","910417570","Yes"
"485870077","852521900","Yes"
"487234844","796148015","Yes"
"487339680","375241236","Yes"
"487446762","180010862","Yes"
"487473212","824459748","Yes"
"487489161","285389662","Yes"
"487955075","89062342","Yes"
"488165614","692297882","Yes"
"488205852","72396656","Yes"
"488954617","764633706","Yes"
"489397228","406550265","Yes"
"489566590","864067093","Yes"
"489633777","554697077","Yes"
"489717451","470224621","Yes"
"489869441","625277000","Yes"
"490108519","801073679","Yes"
"490133090","647802469","Yes"
"490133488","725410574","Yes"
"490281427","376910945","Yes"
"490396023","377426992","Yes"
"490520513","580367214","Yes"
"490559158","229321909","Yes"
"490683282","567934158","Yes"
"490803228","31284208","Yes"
"491518015","5625362","Yes"
"491556868","582890619","Yes"
"491654672","875635412","Yes"
"491731892","904861079","Yes"
"491791247","729889151","Yes"
"491966829","143293250","Yes"
"492152673","420958772","Yes"
"492493808","170865388","Yes"
"492538104","209827778","Yes"
"492703805","127504574","Yes"
"493209528","847324629","Yes"
"493372717","517024526","Yes"
"493468839","292565145","Yes"
"493644773","805174648","Yes"
"494216681","585395879","Yes"
"494646223","450421182","Yes"
"494854596","440346864","Yes"
"494900420","559746371","Yes"
"495773376","653202977","Yes"
"495853082","461422744","Yes"
"495889737","363615424","Yes"
"496174886","326341851","Yes"
"496518303","449885288","Yes"
"496756218","126497517","Yes"
"498351705","638165107","Yes"
"498461615","522448806","Yes"
"498501078","177010897","Yes"
"498566810","209991819","Yes"
"498972982","880827215","Yes"
"498997355","378630936","Yes"
"499119057","917623012","Yes"
"499281878","391959918","Yes"
"499778656","714483229","Yes"
"500204905","645796505","Yes"
"500381994","492494154","Yes"
"500460496","856048167","Yes"
"500766868","386302175","Yes"
"501098793","637110834","Yes"
"501239441","963564006","Yes"
"501733423","492437536","Yes"
"502436994","583501380","Yes"
"502484671","364599679","Yes"
"502591081","762645451","Yes"
"502618084","247787240","Yes"
"503103306","126726348","Yes"
"503206010","78579925","Yes"
"503475726","77000020","Yes"
"503623634","839063274","Yes"
"503685941","546975957","Yes"
"503960269","142840603","Yes"
"504493973","207918379","Yes"
"504740178","261653714","Yes"
"504938096","598157074","Yes"
"504973278","470207725","Yes"
"505025171","440563814","Yes"
"505141576","113959324","Yes"
"505165559","415249720","Yes"
"505653564","846062172","Yes"
"506125298","412374673","Yes"
"506267312","701497933","Yes"
"506353051","597216553","Yes"
"506409803","994554784","Yes"
"506532392","272202007","Yes"
"506648077","388974023","Yes"
"506777107","514602503","Yes"
"507199972","358234788","Yes"
"507380315","428261034","Yes"
"507589502","843600075","Yes"
"507760641","724428360","Yes"
"508128272","751746735","Yes"
"508237737","240977184","Yes"
"508389355","36192117","Yes"
"508453729","574241063","Yes"
"509338021","772003172","Yes"
"509414715","217273966","Yes"
"510155104","717338955","Yes"
"510833425","610972338","Yes"
"510869165","711467535","Yes"
"511089579","46417434","Yes"
"511227277","967235718","Yes"
"511293234","886258328","Yes"
"511402993","982978433","Yes"
"511421943","156471082","Yes"
"511442936","436987187","Yes"
"511585124","196725743","Yes"
"512277874","632284643","Yes"
"512330395","370719380","Yes"
"512335179","324347588","Yes"
"512570242","474294597","Yes"
"512582982","693946010","Yes"
"513355577","860722705","Yes"
"513552669","533585881","Yes"
"514298687","478144141","Yes"
"514672873","401138640","Yes"
"515103801","208421910","Yes"
"515165274","243005155","Yes"
"515294715","779169156","Yes"
"515341320","939322221","Yes"
"515493474","140420596","Yes"
"515554963","792178460","Yes"
"515865853","649667401","Yes"
"516266735","253346086","Yes"
"516312335","813531990","Yes"
"516316769","306295669","Yes"
"516398877","40862450","Yes"
"516415961","370266231","Yes"
"516537081","352899222","Yes"
"516580889","15756609","Yes"
"517485059","126390887","Yes"
"517565989","661421888","Yes"
"517695162","615796398","Yes"
"517993945","26671680","Yes"
"518023319","922139600","Yes"
"518481158","615597573","Yes"
"518960461","689679403","Yes"
"519321836","200110307","Yes"
"519699285","716927003","Yes"
"519782955","489951931","Yes"
"519839933","912188150","Yes"
"520020572","59786404","Yes"
"520325003","50977004","Yes"
"520431216","405901267","Yes"
"520846900","634533741","Yes"
"520936448","784564613","Yes"
"521105579","138892967","Yes"
"521415816","468292519","Yes"
"521560652","501452619","Yes"
"522373086","36929317","Yes"
"522518664","611408616","Yes"
"522532371","967795350","Yes"
"522700853","339907448","Yes"
"522743152","847135457","Yes"
"523365341","57926437","Yes"
"523998900","404828914","Yes"
"524649610","973958819","Yes"
"524986625","752869599","Yes"
"525593071","469324407","Yes"
"525679642","958672137","Yes"
"526513499","908211290","Yes"
"526642467","64045314","Yes"
"527675822","425001740","Yes"
"527875921","48559693","Yes"
"527945582","237660316","Yes"
"527989889","441310144","Yes"
"528029780","312387036","Yes"
"528624253","89248802","Yes"
"529093659","188069222","Yes"
"529439207","968168354","Yes"
"529626134","554532076","Yes"
"529950601","598602074","Yes"
"530279497","234188087","Yes"
"530285456","898220380","Yes"
"530517978","540837901","Yes"
"530612237","56755853","Yes"
"530691519","416850822","Yes"
"530812795","984458652","Yes"
"530915463","749233942","Yes"
"530916885","471654635","Yes"
"530939559","765289697","Yes"
"530966259","425166504","Yes"
"531003090","949299071","Yes"
"531582217","439011977","Yes"
"531595360","701652445","Yes"
"531693494","945806442","Yes"
"531962652","685370779","Yes"
"531979444","54784430","Yes"
"532068851","806867924","Yes"
"532110830","673951711","Yes"
"532703380","832293286","Yes"
"532902078","589708458","Yes"
"532981334","239024059","Yes"
"533143131","573550731","Yes"
"533468392","198286936","Yes"
"533483655","399377389","Yes"
"533680947","664919190","Yes"
"533695654","922590698","Yes"
"533772007","544959806","Yes"
"533889430","936683352","Yes"
"534018314","4451250","Yes"
"534204365","616304820","Yes"
"534428906","309187608","Yes"
"534431488","288193908","Yes"
"534672791","799590500","Yes"
"534981857","144652364","Yes"
"535620436","245948048","Yes"
"535691480","228862580","Yes"
"535745234","630582970","Yes"
"535988227","516390395","Yes"
"536182603","365335971","Yes"
"536187534","649274603","Yes"
"536390385","567750598","Yes"
"536461969","115190181","Yes"
"537171980","157067554","Yes"
"537232961","494883292","Yes"
"537458054","200569922","Yes"
"537809162","661140146","Yes"
"537993258","287144288","Yes"
"538339089","280445816","Yes"
"538452701","483525565","Yes"
"538708751","701120898","Yes"
"538948940","16401793","Yes"
"539090693","387716191","Yes"
"539554259","373883118","Yes"
"539604470","527947188","Yes"
"539685766","791836024","Yes"
"539762606","183531464","Yes"
"539854505","895567814","Yes"
"540004057","80770434","Yes"
"540032042","854964215","Yes"
"540112043","834631391","Yes"
"540160774","882311421","Yes"
"540196685","693276706","Yes"
"540471054","906201470","Yes"
"540620944","660692777","Yes"
"540704690","624058012","Yes"
"540800273","433998364","Yes"
"541871600","460960445","Yes"
"541910136","123482737","Yes"
"542225699","662033786","Yes"
"542274623","711552299","Yes"
"542294800","390756230","Yes"
"542587349","490709753","Yes"
"542690623","481572887","Yes"
"543321138","506233653","Yes"
"543446226","941443906","Yes"
"543682458","915885014","Yes"
"543790049","168944491","Yes"
"543832942","789941704","Yes"
"544055564","444675908","Yes"
"544197564","514005808","Yes"
"544214995","967851071","Yes"
"544233165","584285923","Yes"
"544364545","793069790","Yes"
"544504017","847512647","Yes"
"545806250","635632887","Yes"
"546173368","92288092","Yes"
"546753332","656462293","Yes"
"546857386","899667654","Yes"
"546911037","311158205","Yes"
"546942993","402165117","Yes"
"546998870","779061478","Yes"
"547134191","658467918","Yes"
"547239050","188810990","Yes"
"547252362","878158483","Yes"
"547402024","389275864","Yes"
"547513055","115475935","Yes"
"547555561","689135429","Yes"
"547591086","136033883","Yes"
"547770271","807763199","Yes"
"547860802","936139844","Yes"
"548139587","398925428","Yes"
"548267291","66728601","Yes"
"548431972","865573254","Yes"
"548666448","304692482","Yes"
"548874184","369451385","Yes"
"549025395","566835918","Yes"
"549316730","269660076","Yes"
"549405660","272555128","Yes"
"549449257","85340398","Yes"
"549772006","574786092","Yes"
"549852417","382730323","Yes"
"550227928","663711245","Yes"
"550903384","913442198","Yes"
"551464378","883907841","Yes"
"551637249","928914890","Yes"
"551654633","81637397","Yes"
"551671538","9796646","Yes"
"551726042","206815189","Yes"
"551737351","257522582","Yes"
"552020160","588392881","Yes"
"552103799","884774686","Yes"
"552247052","841318757","Yes"
"552758777","188040823","Yes"
"553006820","385875605","Yes"
"553008007","435915183","Yes"
"553691281","892523580","Yes"
"553734529","577628762","Yes"
"553771922","843560978","Yes"
"553812317","19817549","Yes"
"553860359","989682703","Yes"
"554339394","865900237","Yes"
"554461919","936589124","Yes"
"554515041","956220146","Yes"
"554948673","903402038","Yes"
"555133725","333882224","Yes"
"555249855","612333583","Yes"
"555263668","319145446","Yes"
"555586785","338164097","Yes"
"555890270","988469230","Yes"
"556188768","949146873","Yes"
"556238299","355155891","Yes"
"556750093","130376346","Yes"
"556792844","40233869","Yes"
"557013923","548517043","Yes"
"557170098","741253832","Yes"
"558172983","55913862","Yes"
"558837441","892676611","Yes"
"558955520","440497112","Yes"
"559144080","126706811","Yes"
"559575568","475091149","Yes"
"559739217","471422230","Yes"
"560391471","876875243","Yes"
"561226673","543802479","Yes"
"561236300","108424441","Yes"
"561411613","937855828","Yes"
"561421187","269023898","Yes"
"561464755","944748031","Yes"
"561498679","308874699","Yes"
"561668544","630648537","Yes"
"562046615","843032056","Yes"
"562628838","845928022","Yes"
"562722792","446683478","Yes"
"562762861","523787741","Yes"
"562955208","350573378","Yes"
"563252989","587832421","Yes"
"563318135","402340357","Yes"
"563771224","830080372","Yes"
"563955011","631122204","Yes"
"564298434","46491426","Yes"
"564532082","748760943","Yes"
"564579587","633223806","Yes"
"565109904","220510850","Yes"
"565481159","882427458","Yes"
"565721421","901473869","Yes"
"565850678","543364668","Yes"
"565965343","49379305","Yes"
"566171456","530867296","Yes"
"566401031","867523385","Yes"
"567286306","96292924","Yes"
"567301498","113078436","Yes"
"567379126","665902469","Yes"
"567479062","649512622","Yes"
"568453678","675701040","Yes"
"568524444","584235313","Yes"
"568537396","531694204","Yes"
"568786058","337551923","Yes"
"569052534","423215083","Yes"
"569082733","775203163","Yes"
"569178507","133923605","Yes"
"569213297","532677764","Yes"
"569236562","443568056","Yes"
"569464588","732634373","Yes"
"569679504","105119212","Yes"
"569723907","222201559","Yes"
"569949294","570437922","Yes"
"570127276","490898975","Yes"
"570574809","610460374","Yes"
"570735989","898910837","Yes"
"570894775","768918395","Yes"
"570992216","322224361","Yes"
"572101776","666462105","Yes"
"572235322","839938590","Yes"
"572395624","377558180","Yes"
"573033565","457232766","Yes"
"573047303","806288622","Yes"
"573483835","588175862","Yes"
"574069547","783400248","Yes"
"574145795","132522659","Yes"
"574279436","450714014","Yes"
"574394499","959182571","Yes"
"574776906","532814326","Yes"
"575014137","678559525","Yes"
"575031852","993775400","Yes"
"575084685","276064369","Yes"
"575508827","415331162","Yes"
"575816311","924491058","Yes"
"575869998","861066292","Yes"
"575873672","804589116","Yes"
"575957234","910836113","Yes"
"576136477","140965938","Yes"
"576169321","420565793","Yes"
"576486777","410076410","Yes"
"576695246","80257259","Yes"
"576790847","434939884","Yes"
"577051632","655702185","Yes"
"577304403","494323629","Yes"
"577678556","776221547","Yes"
"577726524","672306510","Yes"
"577821825","374478090","Yes"
"577905582","351065766","Yes"
"578057296","26503637","Yes"
"578148473","754612824","Yes"
"578296399","546677528","Yes"
"578393287","434403694","Yes"
"578445637","281087007","Yes"
"578607062","53082642","Yes"
"578701956","534640004","Yes"
"579147043","319561905","Yes"
"579378149","734363564","Yes"
"579400966","775459957","Yes"
"579473521","681779462","Yes"
"579896924","842847218","Yes"
"580256572","39418676","Yes"
"580581817","558752720","Yes"
"580686446","317076603","Yes"
"580742042","9977452","Yes"
"581644108","740971998","Yes"
"581721109","86540559","Yes"
"581729928","487976626","Yes"
"582571497","319734876","Yes"
"582604901","699365491","Yes"
"582605691","151030917","Yes"
"582793537","730323994","Yes"
"582988583","989444266","Yes"
"582991347","489666418","Yes"
"583698001","272590231","Yes"
"584073624","947587308","Yes"
"584288699","211427297","Yes"
"584307459","46696117","Yes"
"584634492","793359233","Yes"
"585111489","762444283","Yes"
"585179976","464723942","Yes"
"585181414","90115299","Yes"
"585334390","921379213","Yes"
"586638913","826087534","Yes"
"586877665","286068385","Yes"
"586897387","4397547","Yes"
"587273846","852900024","Yes"
"587465876","914840673","Yes"
"587899634","123048434","Yes"
"588078309","361348222","Yes"
"588203136","679217860","Yes"
"588216362","217994787","Yes"
"588224739","471283227","Yes"
"588257070","621350176","Yes"
"588537382","425548245","Yes"
"589857332","516263557","Yes"
"589905476","939734171","Yes"
"589970779","905360379","Yes"
"590023420","575224465","Yes"
"590051897","303412279","Yes"
"590554340","362180125","Yes"
"590616163","755495900","Yes"
"590900207","902216657","Yes"
"591151665","453949098","Yes"
"592103653","188757727","Yes"
"592161085","889935069","Yes"
"592537022","589937332","Yes"
"592668792","720679399","Yes"
"592841803","23433879","Yes"
"593215015","185755116","Yes"
"593418325","136314504","Yes"
"593478629","479381751","Yes"
"594423789","270957016","Yes"
"594455181","577335510","Yes"
"594637237","518038201","Yes"
"594738870","194067857","Yes"
"594840696","833499443","Yes"
"595133287","382978016","Yes"
"595388842","462628139","Yes"
"595455607","143349256","Yes"
"596073544","901149032","Yes"
"596384450","175432821","Yes"
"596422002","493649992","Yes"
"596532456","23750426","Yes"
"596806787","574101086","Yes"
"596838230","404208275","Yes"
"596853542","850937756","Yes"
"597059379","759876197","Yes"
"597095499","344817151","Yes"
"598047974","948218931","Yes"
"598637520","66797962","Yes"
"598892681","840658378","Yes"
"598948941","229493601","Yes"
"599325960","656181551","Yes"
"599988867","198770701","Yes"
"600009302","119563148","Yes"
"600339903","877801980","Yes"
"600705108","532948886","Yes"
"600925997","181186031","Yes"
"601003829","570831568","Yes"
"601035366","535144423","Yes"
"601661711","681907132","Yes"
"602193702","787411315","Yes"
"602713487","673971889","Yes"
"603285985","793280953","Yes"
"603854912","639760758","Yes"
"603869126","791328106","Yes"
"604212473","433175871","Yes"
"604333012","173663979","Yes"
"605049332","615692344","Yes"
"605108365","715233704","Yes"
"605205130","811683648","Yes"
"605231866","830896426","Yes"
"605600446","323592901","Yes"
"605691807","191724383","Yes"
"605924414","755813106","Yes"
"605949593","735891237","Yes"
"606378785","159924014","Yes"
"606417988","217827467","Yes"
"606730879","219276391","Yes"
"606889920","275181298","Yes"
"607199261","630215745","Yes"
"607491835","640444524","Yes"
"607522800","511651203","Yes"
"607653591","47677696","Yes"
"607809721","358305501","Yes"
"607819566","123340959","Yes"
"607969150","796409283","Yes"
"608376993","658618102","Yes"
"608580079","820779200","Yes"
"608749506","808052896","Yes"
"608773201","976346325","Yes"
"609148911","132745997","Yes"
"609303497","199121006","Yes"
"609342974","679263682","Yes"
"609358549","992228040","Yes"
"609529248","81266006","Yes"
"609700928","590650552","Yes"
"610136655","419444875","Yes"
"610160303","418245385","Yes"
"611060404","605823696","Yes"
"611155644","860472921","Yes"
"611325689","82233495","Yes"
"611369829","331944825","Yes"
"611377055","941713720","Yes"
"611378363","688307549","Yes"
"611426277","704952894","Yes"
"611499162","491321604","Yes"
"611606718","256660574","Yes"
"611608243","730452889","Yes"
"611861478","851435096","Yes"
"612159652","251996213","Yes"
"612605752","762322905","Yes"
"612757938","724564231","Yes"
"613782460","868801850","Yes"
"613847982","444287996","Yes"
"614328718","265880501","Yes"
"614344142","384701947","Yes"
"614395121","582749626","Yes"
"614757950","347551945","Yes"
"615202350","398035341","Yes"
"615275219","242696208","Yes"
"615308333","194671914","Yes"
"615505082","76743522","Yes"
"615607666","262397518","Yes"
"615870365","493674838","Yes"
"616262893","774973040","Yes"
"616348270","301889936","Yes"
"616374487","162980946","Yes"
"616401078","105974852","Yes"
"617142430","83838736","Yes"
"617281714","873415197","Yes"
"617361748","671666293","Yes"
"617905791","121851160","Yes"
"618410237","219009012","Yes"
"618472192","677163898","Yes"
"618743873","781566801","Yes"
"619248890","170662655","Yes"
"619398052","621055351","Yes"
"620234022","475960008","Yes"
"620317437","386301049","Yes"
"620612370","71944931","Yes"
"620773724","295644101","Yes"
"621135284","375749463","Yes"
"621201468","803402666","Yes"
"621715297","549831864","Yes"
"621837429","954988505","Yes"
"622375518","527365231","Yes"
"622525914","335762027","Yes"
"622534378","120335171","Yes"
"623017955","401459238","Yes"
"623328902","653371658","Yes"
"623426291","222823001","Yes"
"623812220","135632973","Yes"
"623912552","451303405","Yes"
"623996756","420087567","Yes"
"624391562","124636841","Yes"
"624444493","45388573","Yes"
"624698123","539176769","Yes"
"625101985","445119503","Yes"
"625128075","977567624","Yes"
"625408747","438290735","Yes"
"625621372","383697428","Yes"
"626139089","583101017","Yes"
"626592246","255225141","Yes"
"626841998","961305154","Yes"
"627689548","705057814","Yes"
"627696306","674824976","Yes"
"627854352","389482992","Yes"
"627859994","873218984","Yes"
"628075156","190258399","Yes"
"628145932","462681063","Yes"
"628328042","814454779","Yes"
"628480216","992269551","Yes"
"628901609","272290700","Yes"
"629166532","640568301","Yes"
"629572002","744541670","Yes"
"630085444","58744853","Yes"
"630560234","96019752","Yes"
"630619584","503366165","Yes"
"630647680","959699415","Yes"
"630703077","565151378","Yes"
"630897702","704287592","Yes"
"631001165","87584016","Yes"
"631639299","621539412","Yes"
"632508028","788252822","Yes"
"633112027","513294735","Yes"
"633205191","373411526","Yes"
"633314203","805306868","Yes"
"633491478","587479495","Yes"
"633631468","624542847","Yes"
"633918651","513716342","Yes"
"634328787","109451942","Yes"
"634478681","137244630","Yes"
"634537661","397706474","Yes"
"634578730","401415356","Yes"
"634636894","593235107","Yes"
"635143660","427779231","Yes"
"635280839","961757702","Yes"
"635369887","699200942","Yes"
"635824571","641209298","Yes"
"635825486","260781886","Yes"
"636042175","715569166","Yes"
"636116306","59021955","Yes"
"636299712","475020818","Yes"
"636476741","423563908","Yes"
"636682827","490208410","Yes"
"636758892","877874858","Yes"
"636943349","42569692","Yes"
"637609975","92248030","Yes"
"637744733","479041031","Yes"
"638300986","827950556","Yes"
"638417872","669536303","Yes"
"638902052","720933647","Yes"
"638984950","745286698","Yes"
"639092306","726107289","Yes"
"639139279","883665236","Yes"
"639420429","99416301","Yes"
"639467511","173652665","Yes"
"639685975","741906891","Yes"
"639850334","201162231","Yes"
"639959549","525150310","Yes"
"640005116","203888181","Yes"
"640427194","536140962","Yes"
"640512871","377093202","Yes"
"641041905","529622161","Yes"
"641111157","615783412","Yes"
"641553144","429440681","Yes"
"641963923","788186739","Yes"
"641984270","519696820","Yes"
"642159808","317892201","Yes"
"642195606","995361392","Yes"
"643129817","323053657","Yes"
"643833116","155201365","Yes"
"643956001","821537717","Yes"
"644141003","545616562","Yes"
"644165053","560163930","Yes"
"644165136","232155452","Yes"
"644375296","22208038","Yes"
"644524044","371755690","Yes"
"644628763","703483432","Yes"
"644746428","701003457","Yes"
"644775167","937216008","Yes"
"644838663","542253675","Yes"
"645054773","211923355","Yes"
"645340441","208190103","Yes"
"645408740","955141243","Yes"
"645428340","930253415","Yes"
"645826550","337664181","Yes"
"646373630","565136224","Yes"
"646905734","807007577","Yes"
"647232903","870239763","Yes"
"647382796","662773567","Yes"
"647386862","576434718","Yes"
"647581730","413777543","Yes"
"647625256","756043525","Yes"
"647724952","760334975","Yes"
"647781091","413260995","Yes"
"648419763","170353047","Yes"
"648890485","819303433","Yes"
"649135643","647999584","Yes"
"649536745","89895070","Yes"
"649606488","760437356","Yes"
"649612156","466915870","Yes"
"649793307","235063232","Yes"
"649798990","777168272","Yes"
"649830273","605634807","Yes"
"649998288","475366457","Yes"
"650179396","890222840","Yes"
"650394594","630565160","Yes"
"650570875","148960169","Yes"
"650938309","889275720","Yes"
"651129587","315206985","Yes"
"651294055","676260338","Yes"
"651313145","989882102","Yes"
"651316453","455967646","Yes"
"651421000","879728723","Yes"
"651537493","49485174","Yes"
"651629536","964506021","Yes"
"651667206","692128374","Yes"
"651710668","69028220","Yes"
"652392492","782648893","Yes"
"652931642","713073202","Yes"
"653161696","816232135","Yes"
"653346197","69745721","Yes"
"653514264","843791541","Yes"
"653749751","890053838","Yes"
"653920432","13026342","Yes"
"654511994","947435762","Yes"
"654671917","892723567","Yes"
"654783422","964503113","Yes"
"654792149","743661977","Yes"
"655255452","559719857","Yes"
"655288765","445426787","Yes"
"655503939","328835292","Yes"
"655572132","105315623","Yes"
"655695781","32219185","Yes"
"655883919","150653358","Yes"
"656369591","46784401","Yes"
"656401103","265019876","Yes"
"656479935","135736531","Yes"
"656518683","286902857","Yes"
"656657148","701027823","Yes"
"657194450","862174707","Yes"
"657317805","100103940","Yes"
"657383253","94027698","Yes"
"658004163","7031698","Yes"
"658176424","195512935","Yes"
"658338351","36946299","Yes"
